,SampleID,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
45,barcode09,barcode09_contig_2,2362565,2362960,-,csgE,1-396/396,===============,0/0,100.0,100.0,vfdb,NP_460112,(csgE) curli production assembly/transport protein CsgE [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
46,barcode09,barcode09_contig_2,2362965,2363616,-,csgD,1-651/651,========/======,1/1,100.0,99.23,vfdb,NP_460113,(csgD) DNA-binding transcriptional regulator CsgD [curli fibers/thin aggregative fimbriae (AGF) (AI094)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
47,barcode09,barcode09_contig_2,2364372,2364827,+,csgB,1-456/456,===============,0/0,100.0,99.56,vfdb,NP_460114,(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
48,barcode09,barcode09_contig_2,2364869,2365324,+,csgA,1-456/456,===============,0/0,100.0,99.56,vfdb,NP_460115,(csgA) curlin major subunit CsgA [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
49,barcode09,barcode09_contig_2,2365387,2365713,+,csgC,1-327/327,===============,0/0,100.0,100.0,vfdb,NP_460116,(csgC) curli assembly protein CsgC [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
50,barcode09,barcode09_contig_2,2392801,2393204,+,flgB,1-404/414,========/======,5/8,96.62,71.08,vfdb,YP_001006764,(flgB) flagellar basal-body rod protein FlgB [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
51,barcode09,barcode09_contig_2,2393233,2393625,+,flgC,13-405/405,========/======,2/2,96.79,73.35,vfdb,YP_001006763,(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
52,barcode09,barcode09_contig_2,2393755,2394137,+,flgD,5-378/576,========/==....,3/9,64.93,71.28,vfdb,YP_001006762,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
53,barcode09,barcode09_contig_2,2395594,2396349,+,flgF,1-756/756,========/======,6/8,99.47,69.61,vfdb,YP_001006760,(flgF) flagellar basal-body rod protein FlgF [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
54,barcode09,barcode09_contig_2,2396493,2397145,+,flgG,2-654/654,========/======,2/2,99.69,75.38,vfdb,YP_001006759,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
55,barcode09,barcode09_contig_2,2397339,2397891,+,flgH,125-677/684,..=============,0/0,80.85,77.76,vfdb,YP_001006758,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
56,barcode09,barcode09_contig_2,2397964,2399005,+,flgI,34-1075/1077,========/======,6/14,96.1,70.16,vfdb,YP_001006757,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
57,barcode09,barcode09_contig_2,2443074,2444084,-,sifA,1-1011/1011,===============,0/0,100.0,98.81,vfdb,NP_460194,(sifA) type III secretion system effector SifA N-terminal SKIP-binding domain C-terminal guanine nucleotide exchange factor activity [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
58,barcode09,barcode09_contig_2,2483754,2484476,+,sopE2,1-723/723,===============,0/0,100.0,97.09,vfdb,NP_460811,(sopE2) type III secretion system effector SopE2 guanine nucleotide exchange factor [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
59,barcode09,barcode09_contig_2,2565233,2566062,+,kdsA,1-829/855,========/======,3/7,96.61,71.07,vfdb,NP_439706,(kdsA) 2-dehydro-3-deoxyphosphooctonate aldolase [LOS (CVF494)] [Haemophilus influenzae Rd KW20],
60,barcode09,barcode09_contig_2,2587626,2588446,+,galU,4-830/888,========/======,7/18,91.78,69.99,vfdb,NP_438972,(galU) glucosephosphate uridylyltransferase [LOS (CVF494)] [Haemophilus influenzae Rd KW20],
61,barcode09,barcode09_contig_2,2644800,2646173,+,steC,1-1374/1374,===============,0/0,100.0,95.92,vfdb,NP_460656,(steC) type III secretion system effector SteC [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
62,barcode09,barcode09_contig_2,2713799,2715025,-,sseJ,1-1227/1227,===============,0/0,100.0,96.58,vfdb,NP_460590,(sseJ) type III secretion system effector SseJ glycerophospholipid:cholesterol acyltransferase [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
63,barcode09,barcode09_contig_2,2716297,2716698,-,steB,1-402/402,===============,0/0,100.0,94.78,vfdb,AAL20547,(steB) type III secretion system effector SteB [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
64,barcode09,barcode09_contig_2,2743193,2744143,-,sifB,1-951/951,===============,0/0,100.0,98.63,vfdb,NP_460561,(sifB) type III secretion system effector SifB [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
65,barcode09,barcode09_contig_2,2766209,2766842,+,steA,1-633/633,========/======,1/1,100.0,95.27,vfdb,NP_460542,(steA) type III secretion system effector SteA [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
66,barcode09,barcode09_contig_2,2932928,2933986,-,ssaU,1-1059/1059,===============,0/0,100.0,99.25,vfdb,NP_460387,(ssaU) type III secretion system export apparatus switch protein SsaU [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
67,barcode09,barcode09_contig_2,2933983,2934762,-,ssaT,1-780/780,===============,0/0,100.0,98.2,vfdb,NP_460386,(ssaT) type III secretion system minor export apparatus protein SsaT [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
68,barcode09,barcode09_contig_2,2934763,2935029,-,ssaS,1-267/267,===============,0/0,100.0,97.0,vfdb,NP_460385,(ssaS) type III secretion system minor export apparatus protein SsaS [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
69,barcode09,barcode09_contig_2,2935026,2935673,-,ssaR,1-648/648,===============,0/0,100.0,99.69,vfdb,NP_460384,(ssaR) type III secretion system minor export apparatus protein SsaR [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
70,barcode09,barcode09_contig_2,2935741,2936709,-,ssaQ,1-969/969,===============,0/0,100.0,99.48,vfdb,NP_460383,(ssaQ) type III secretion system C ring protein SsaQ [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
71,barcode09,barcode09_contig_2,2936690,2937064,-,ssaP,1-375/375,===============,0/0,100.0,99.73,vfdb,NP_460382,(ssaP) type III secretion system needle length regulator SsaP [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
72,barcode09,barcode09_contig_2,2937045,2937422,-,ssaO,1-378/378,===============,0/0,100.0,97.88,vfdb,NP_460381,(ssaO) type III secretion system stalk protein SsaO [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
73,barcode09,barcode09_contig_2,2937425,2938726,-,ssaN,1-1302/1302,===============,0/0,100.0,98.46,vfdb,NP_460380,(ssaN) type III secretion system ATPase SsaN [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
74,barcode09,barcode09_contig_2,2938716,2940762,-,ssaV,1-2046/2046,========/======,1/1,100.0,98.63,vfdb,NP_460379,(ssaV) type III secretion system major export apparatus protein ssaV [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
75,barcode09,barcode09_contig_2,2940747,2941115,-,ssaM,1-369/369,===============,0/0,100.0,99.46,vfdb,NP_460378,(ssaM) type III secretion system protein SsaM [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
76,barcode09,barcode09_contig_2,2941173,2942189,-,ssaL,1-1017/1017,===============,0/0,100.0,99.11,vfdb,NP_460377,(ssaL) type III secretion system gatekeeper SsaL [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
77,barcode09,barcode09_contig_2,2942155,2942829,-,ssaK,1-675/675,===============,0/0,100.0,98.67,vfdb,NP_460376,(ssaK) type III secretion system stator SsaK [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
78,barcode09,barcode09_contig_2,2943392,2944141,-,ssaJ,1-750/750,===============,0/0,100.0,98.13,vfdb,NP_460374,(ssaJ) type III secretion system inner MS ring protein SsaJ [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
79,barcode09,barcode09_contig_2,2944138,2944386,-,ssaI,1-249/249,===============,0/0,100.0,96.39,vfdb,NP_460373,(ssaI) type III secretion system inner rod protein SsaI [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
80,barcode09,barcode09_contig_2,2944398,2944625,-,ssaH,1-228/228,===============,0/0,100.0,96.49,vfdb,NP_460372,(ssaH) type III secretion system protein SsaH [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
81,barcode09,barcode09_contig_2,2944666,2944881,-,ssaG,1-216/216,===============,0/0,100.0,99.54,vfdb,NP_460371,(ssaG) type III secretion system needle filament protein SsaG [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
82,barcode09,barcode09_contig_2,2944975,2945664,-,sseG,1-690/690,===============,0/0,100.0,97.25,vfdb,NP_460370,(sseG) type III secretion system effector SseG [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
83,barcode09,barcode09_contig_2,2945661,2946443,-,sseF,1-783/783,===============,0/0,100.0,97.7,vfdb,NP_460369,(sseF) type III secretion system effector SseF [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
84,barcode09,barcode09_contig_2,2946459,2946893,-,sscB,1-435/435,===============,0/0,100.0,98.16,vfdb,NP_460368,(sscB) chaperone for sseF [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
85,barcode09,barcode09_contig_2,2946945,2947361,-,sseE,1-417/417,===============,0/0,100.0,98.8,vfdb,NP_460367,(sseE) type III secretion system effector SseE [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
86,barcode09,barcode09_contig_2,2947364,2947951,-,sseD,1-588/588,===============,0/0,100.0,96.77,vfdb,NP_460366,(sseD) type III secretion system hydrophilic translocator pore protein SseD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
87,barcode09,barcode09_contig_2,2947967,2949421,-,sseC,1-1455/1455,===============,0/0,100.0,96.56,vfdb,NP_460365,(sseC) type III secretion system hydrophilic translocator pore protein SseC [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
88,barcode09,barcode09_contig_2,2949424,2949897,-,sscA,1-474/474,===============,0/0,100.0,98.52,vfdb,NP_460364,(sscA) chaperone for sseC [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
89,barcode09,barcode09_contig_2,2949894,2950484,-,sseB,1-591/591,===============,0/0,100.0,97.12,vfdb,NP_460363,(sseB) type III secretion system effector SseB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
90,barcode09,barcode09_contig_2,2950491,2950817,-,sseA,1-327/327,===============,0/0,100.0,98.17,vfdb,NP_460362,(sseA) chaperone for sseB and sseD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
91,barcode09,barcode09_contig_2,2951026,2951268,-,ssaE,1-243/243,===============,0/0,100.0,99.18,vfdb,NP_460361,(ssaE) chaperone for sseB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
92,barcode09,barcode09_contig_2,2951276,2952488,-,ssaD,1-1212/1212,========/======,1/1,100.0,98.19,vfdb,NP_460360,(ssaD) type III secretion system outer MS ring protein SsaD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
93,barcode09,barcode09_contig_2,2952469,2953962,-,ssaC,1-1494/1494,===============,0/0,100.0,96.12,vfdb,NP_460359,(ssaC) type III secretion system secretin SsaC [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
94,barcode09,barcode09_contig_2,2953964,2954365,-,spiC/ssaB,1-402/402,===============,0/0,100.0,99.25,vfdb,NP_460358,(spiC/ssaB) type III secretion system protein SsaB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
95,barcode09,barcode09_contig_2,3217919,3219989,-,flhA,1-2071/2079,========/======,8/14,99.28,73.92,vfdb,YP_001006770,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
96,barcode09,barcode09_contig_2,3220009,3221134,-,flhB,1-1125/1152,========/======,16/39,96.01,68.47,vfdb,YP_001006771,(flhB) flagellar biosynthetic protein FlhB [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
97,barcode09,barcode09_contig_2,3221329,3221903,-,cheZ,70-644/645,.=======/======,6/24,87.29,72.23,vfdb,YP_001006773,(cheZ) chemotaxis regulator CheZ [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081],
98,barcode09,barcode09_contig_2,3221985,3222372,-,cheY,1-388/390,===============,0/0,99.49,78.35,vfdb,YP_001006774,(cheY) chemotaxis regulatory protein CheY [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081],
99,barcode09,barcode09_contig_2,3222413,3223439,-,cheB,1-1030/1050,========/======,8/31,96.48,73.75,vfdb,YP_001006775,(cheB) chemotaxis-specific methylesterase CheB [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081],
100,barcode09,barcode09_contig_2,3223446,3224267,-,cheR,1-821/828,========/======,10/17,98.19,70.0,vfdb,YP_001006776,(cheR) chemotaxis methyltransferase CheR [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081],
101,barcode09,barcode09_contig_2,3226386,3226841,-,cheW,25-480/498,========/======,2/2,91.37,75.27,vfdb,YP_001006779,(cheW) purine-binding chemotaxis protein CheW [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081],
102,barcode09,barcode09_contig_2,3229003,3229764,-,motB,72-827/1245,========/==....,6/18,60.24,68.62,vfdb,YP_001006781,(motB) flagellar motor protein MotB [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081],
103,barcode09,barcode09_contig_2,3229870,3230707,-,motA,13-850/888,========/======,3/4,94.14,73.57,vfdb,YP_001006782,(motA) flagellar motor protein MotA [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081],
104,barcode09,barcode09_contig_2,3230863,3231418,-,flhC,6-564/582,========/======,5/7,95.19,75.4,vfdb,YP_001006783,(flhC) flagellar biosynthesis transcription activator FlhC [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
105,barcode09,barcode09_contig_2,3231487,3231768,-,flhD,9-290/360,========/====..,2/2,78.06,70.67,vfdb,YP_001006784,(flhD) flagellar transcriptional activator FlhD [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
106,barcode09,barcode09_contig_2,3255147,3255839,-,fliA,10-702/723,========/======,2/2,95.71,76.08,vfdb,YP_001006726,(fliA) flagellar biosynthesis sigma factor [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
107,barcode09,barcode09_contig_2,3260534,3260868,+,fliS,41-374/399,.=======/======,1/1,83.71,70.45,vfdb,YP_001006732,(fliS) flagellar protein FliS [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
108,barcode09,barcode09_contig_2,3266257,3267647,+,fliF,61-1466/1701,========/=====.,20/37,81.13,68.24,vfdb,YP_001006741,(fliF) flagellar M-ring protein FliF [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
109,barcode09,barcode09_contig_2,3267892,3268871,+,fliG,12-991/993,===============,0/0,98.69,79.39,vfdb,YP_001006742,(fliG) flagellar motor switch protein G [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
110,barcode09,barcode09_contig_2,3269648,3270888,+,fliI,43-1280/1332,========/======,8/21,92.27,74.08,vfdb,YP_001006744,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
111,barcode09,barcode09_contig_2,3273205,3274213,+,fliM,1-1005/1005,========/======,4/6,99.9,75.74,vfdb,YP_001006748,(fliM) flagellar motor switch protein FliM [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
112,barcode09,barcode09_contig_2,3274359,3274619,+,fliN,157-417/417,.....==========,0/0,62.59,80.46,vfdb,YP_001006749,(fliN) flagellar motor switch protein FliN [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
113,barcode09,barcode09_contig_2,3275056,3275732,+,fliP,10-686/687,========/======,2/2,98.4,75.22,vfdb,YP_001006751,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
114,barcode09,barcode09_contig_2,3275743,3275989,+,fliQ,1-247/270,==============.,0/0,91.48,72.06,vfdb,YP_001006752,(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
115,barcode09,barcode09_contig_2,3276273,3276763,+,fliR,253-743/783,....====/======,2/2,62.58,67.48,vfdb,YP_001006753,(fliR) flagellar biosynthetic protein FliR [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
116,barcode09,barcode09_contig_2,3343818,3346159,+,sopA,1-2349/2349,========/======,6/9,99.66,96.68,vfdb,NP_461011,(sopA) type III secretion system effector SopA E3 ubiquitin ligase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
117,barcode09,barcode09_contig_2,3363196,3363952,-,wbaP/rfbP,660-1416/1416,......==/======,4/14,52.97,72.25,vfdb,NP_439033,(wbaP/rfbP) undecaprenyl-phosphate galactosephosphotransferase [LOS (CVF494)] [Haemophilus influenzae Rd KW20],
118,barcode09,barcode09_contig_2,3374662,3375611,-,ddhB,1-950/1074,========/=====.,2/6,88.18,70.93,vfdb,YP_001007268,(ddhB) CDP-glucose 46-dehydratase [O-antigen (VF0392)] [Yersinia enterocolitica subsp. enterocolitica 8081],
119,barcode09,barcode09_contig_2,3375616,3376388,-,ddhA,14-786/786,===============,0/0,98.35,72.06,vfdb,YP_001007269,(ddhA) glucose-1-phosphate cytidylyltransferase [O-antigen (VF0392)] [Yersinia enterocolitica subsp. enterocolitica 8081],
120,barcode09,barcode09_contig_2,3380040,3380833,-,rffG,16-785/1014,========/===...,14/42,75.05,67.5,vfdb,NP_439034,(rffG) dTDP-glucose 46-dehydratase [LOS (CVF494)] [Haemophilus influenzae Rd KW20],
121,barcode09,barcode09_contig_2,3389615,3390643,-,manB,16-1044/1371,========/===...,10/16,74.47,65.09,vfdb,YP_001007254,(manB) phosphomannomutase [O-antigen (VF0392)] [Yersinia enterocolitica subsp. enterocolitica 8081],
122,barcode09,barcode09_contig_2,3390776,3391627,-,algA,552-1403/1446,.....===/======,5/10,58.58,67.09,vfdb,NP_252241,(algA) phosphomannose isomerase / guanosine 5'-diphospho-D-mannose pyrophosphorylase [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
